name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ogbonna,1,1,45,1686,32,43,423.6,162,2,286,62.9,2,0,2,0.9,42,Angelo,Ogbonna,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Byram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,Sam,Byram,404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zabaleta,0,1,51,1860,31,142.6,394.8,87,4,319,62.6,4,0,4,1.8,43,Pablo,Zabaleta,405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rice,2,0,82,2655,42,166.7,542.2,197,8,517,90.5,5,0,3,5.5,46,Declan,Rice,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,42,Reece,Oxford,407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fredericks,0,0,18,865,15,70.4,168.8,37,2,105,27.9,1,0,3,0.2,45,Ryan,Fredericks,408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diop,1,0,69,2700,42,51.7,630,138,2,487,82,5,0,4,1.6,43,Issa,Diop,409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masuaku,0,1,34,1307,24,129.6,328.4,39,0,224,49.8,2,0,2,1.5,43,Arthur,Masuaku,410
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noble,3,3,68,1864,27,244.6,353.8,143,2,316,74,5,1,6,0.5,48,Mark,Noble,411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kouyaté,0,3,60,1635,25,195.1,276.4,172,0,221,64.1,8,0,2,0.2,47,Cheikhou,Kouyaté,412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Obiang,0,1,35,996,20,78.3,180,101,1,156,35.9,1,0,0,0.8,42,Pedro,Obiang,413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lanzini,0,1,14,476,10,65.5,64.4,86,0,72,21.6,1,0,1,0.2,64,Manuel,Lanzini,414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio,4,5,86,1716,26,287.8,358.4,627,4,222,126.3,5,0,3,1.2,68,Michail,Antonio,415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernandes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,Edimilson,Fernandes,416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arnautovic,7,4,91,1652,32,405,414.2,749,12,307,156.2,2,0,3,6.4,68,Marko,Arnautovic,417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carroll,0,0,12,454,7,51.4,41.8,169,0,10,25.8,0,0,2,0.1,54,Andy,Carroll,418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hernández Balcázar,7,4,84,1254,19,99.9,297.6,522,10,270,91.2,6,0,2,1.8,61,Javier,Hernández Balcázar,419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Jordan,Hugill,420
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruddy,0,0,7,90,0,0,26.6,0,0,25,2.7,1,0,0,0.2,42,John,Ruddy,421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,39,Will,Norris,422
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boly,3,0,94,2628,36,89,805.8,222,8,509,111.3,6,1,2,4.6,47,Willy,Boly,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Barry,Douglas,424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doherty,3,6,115,2650,36,452,657.4,573,9,498,168,6,0,4,22.4,53,Matt,Doherty,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saïss,2,0,47,1052,14,68.5,341.8,126,5,231,53.5,3,0,6,0.5,42,Romain,Saïss,426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bennett,1,0,74,2610,34,123.3,487,128,1,395,73.9,7,0,10,8.1,41,Ryan,Bennett,427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Batth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,40,Danny,Batth,428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonçalves Miranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Roderick Jefferson,Gonçalves Miranda,429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coady,0,0,75,2880,39,23.5,500.8,0,5,484,52.3,7,0,5,0.8,45,Conor,Coady,430
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silva Nascimento Vinagre,0,0,21,673,9,97.6,110.8,57,0,108,26.6,1,0,1,0.1,43,Rúben Gonçalo,Silva Nascimento Vinagre,431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jota,7,7,111,1829,23,337.6,448,617,10,334,140.3,7,0,8,5.5,61,Diogo,Jota,432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da Silva Neves,3,2,79,2488,37,327,574.4,332,4,389,123.5,6,0,8,10.2,49,Rúben Diogo,da Silva Neves,433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cavaleiro,3,1,46,662,10,310.4,197,156,3,149,65.6,1,0,1,0.1,52,Ivan,Cavaleiro,434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costa,1,2,51,1330,19,264,162.8,280,0,137,70.9,5,0,3,0.4,46,Hélder,Costa,435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enobakhare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Bright,Enobakhare,436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jiménez,12,10,165,2585,33,586,741.8,1218,30,559,254.2,10,0,3,33.1,68,Raúl,Jiménez,437
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonatini,0,1,10,130,0,30.9,24.6,90,0,19,13.6,0,0,0,0.3,46,Bonatini Lohner Maia,Bonatini,438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,40,Jason,Steele,439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernandes da Silva Junior,0,1,32,1189,15,133,302.2,57,0,208,49.2,2,0,3,0.1,42,Bernardo,Fernandes da Silva Junior,440
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ward,1,0,11,281,7,15.4,98,41,0,40,15.5,0,0,0,0.2,43,Joel,Ward,441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Jaroslaw,Jach,442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Souaré,0,0,1,1,0,0.1,1,0,0,3,0.1,0,0,0,0.1,42,Pape,Souaré,443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wickham,0,1,8,60,1,41.9,23.2,53,0,20,11.8,0,0,0,0.1,49,Connor,Wickham,444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foster,0,0,116,2880,47,50,835.6,1,11,606,88.8,7,0,1,6.5,46,Ben,Foster,445
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sema,1,2,34,653,8,80.2,116.4,140,1,87,33.4,3,0,1,0.1,46,Ken,Sema,446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilshere,0,1,11,338,9,44.8,64.4,11,0,67,12,1,0,2,0.8,48,Jack,Wilshere,447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gibbs-White,0,1,30,544,11,124.9,53.6,56,0,80,23.3,3,0,1,0.5,43,Morgan,Gibbs-White,448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,Rafa,Mir,449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torreira,2,4,72,2072,30,266.1,402.8,178,6,374,84.9,5,1,6,2.6,47,Lucas,Torreira,450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guendouzi,0,0,42,1868,26,266.7,283.8,124,0,280,67.5,3,0,6,1.7,44,Matteo,Guendouzi,451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunn,0,0,38,630,9,0,181,0,4,152,18,3,0,0,0.6,43,Angus,Gunn,452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yarmolenko,2,1,27,456,6,84.6,86,122,2,88,29.1,1,0,2,0.5,67,Andriy,Yarmolenko,453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dos Santos Patrício,0,0,98,2790,39,0,631.2,0,4,495,62.8,6,0,0,8.1,45,Rui Pedro,dos Santos Patrício,454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Marchand,0,1,20,1800,48,126.7,478.8,73,1,311,68.2,0,0,3,0.1,42,Maxime,Le Marchand,455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seri,1,3,68,2154,54,808.5,447.6,157,6,402,141.5,2,0,6,1.3,49,Jean Michael,Seri,456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Danny,Ward,457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunes do Nascimento,1,1,48,1271,17,175.8,206.8,289,1,155,67.2,6,0,1,0.5,47,Robert Kenedy,Nunes do Nascimento,458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frello Filho,2,0,85,2706,32,528.5,613.2,87,4,510,123,14,0,7,6.2,46,Jorge Luiz,Frello Filho,459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christie,0,0,27,1690,38,278.4,354.6,88,0,215,72,2,0,6,0.1,42,Cyrus,Christie,460
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durm,0,1,46,1756,35,193,234.4,112,2,257,54.1,3,0,0,0.1,44,Erik,Durm,461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaqiri,6,4,82,1010,6,311.4,343.6,281,4,280,93.6,7,0,2,2.1,68,Xherdan,Shaqiri,462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vestergaard,0,0,48,1937,30,76.3,541.4,96,0,377,71.5,4,0,2,0.2,46,Jannik,Vestergaard,463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balbuena,1,0,45,1563,27,36.2,419.8,171,3,285,62.9,3,0,2,0.3,42,Fabián,Balbuena,464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pereira Gomes,8,5,137,2685,44,903.6,772.6,620,17,546,229.5,6,0,3,10.7,70,Felipe Anderson,Pereira Gomes,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bissouma,0,0,35,1368,22,165.2,176.4,175,0,131,51.7,2,0,3,0,46,Yves,Bissouma,466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cunninghamm,0,0,9,630,17,69.7,106.4,19,0,72,19.6,1,0,3,0,41,Greg,Cunninghamm,467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramses Becker,0,0,149,2970,20,0.1,575.2,0,9,648,57.4,17,0,1,23.6,59,Alisson,Ramses Becker,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mirallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Kevin,Mirallas,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramírez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,54,Sandro,Ramírez,470
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diakhaby,0,1,18,547,16,80.6,40,115,0,37,23.4,1,0,1,0,45,Adama,Diakhaby,471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturridge,2,1,30,336,3,91.7,117.4,170,2,113,37.6,1,0,1,0.9,56,Daniel,Sturridge,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rico,0,0,8,606,19,171.6,107.4,36,0,89,31.4,0,0,1,0,41,Diego,Rico,473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agosto Ramírez,0,0,8,180,5,0,115.2,0,2,47,11.5,0,0,0,0.2,42,Fabricio,Agosto Ramírez,474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santos Moutinho,1,7,102,2498,32,937.5,677,62,11,503,167.9,7,0,2,5.8,52,João Filipe Iria,Santos Moutinho,475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jahanbakhsh,0,0,25,763,10,88.1,73.4,124,0,44,28.4,4,0,2,0.6,67,Alireza,Jahanbakhsh,476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaikai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Sullay,Kaikai,477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schürrle,6,0,75,1638,43,310.6,361.8,474,2,260,114,2,0,2,2.2,55,André,Schürrle,478
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Targett,0,3,28,1095,23,362.1,273.2,124,3,207,76,0,0,2,0.2,42,Matt,Targett,479
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mitrovic,10,3,118,2830,73,450.7,586.8,1423,12,317,246.4,2,0,6,10.9,64,Aleksandar,Mitrovic,480
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pereira,1,1,23,418,9,70.2,96.2,33,2,86,19.8,1,0,3,0.4,45,Andreas,Pereira,481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schär,3,1,69,1572,18,117.6,532.6,189,6,312,83.9,5,0,10,1.5,46,Fabian,Schär,482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Castro Otto,1,1,75,2263,32,328.4,422.6,315,5,360,106.6,6,0,6,2.9,43,Jonathan,Castro Otto,483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digne,3,4,123,2520,34,927.1,742.8,244,15,605,191.4,10,1,4,8.2,52,Lucas,Digne,484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lindegaard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Anders,Lindegaard,485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meyer,1,3,51,1140,17,269.4,202.8,386,0,188,85.7,5,0,3,0.2,55,Max,Meyer,486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mawson,0,0,18,1035,22,22.4,234.6,29,2,155,28.6,1,0,2,0.1,47,Alfie,Mawson,487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muto,1,0,22,480,10,56.1,67.6,136,0,60,25.5,1,0,0,0.1,56,Yoshinori,Muto,488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snodgrass,2,5,80,1977,30,835.3,427.6,322,9,335,158.3,4,0,8,1.4,50,Robert,Snodgrass,489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hart,0,0,69,1710,41,10.1,594.6,0,7,378,60.3,4,0,0,4.7,42,Joe,Hart,490
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gibson,1,0,6,62,3,0.4,42.4,33,0,17,7.6,0,0,1,0.1,48,Ben,Gibson,491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghezzal,1,0,28,733,13,307,147.8,228,2,112,68.3,1,0,3,0.1,50,Rachid,Ghezzal,492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rondón,9,5,119,2151,26,396.8,514.8,984,18,369,189.2,7,0,1,8.7,60,Salomón,Rondón,493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lerma,1,2,57,2055,40,169.8,407,163,4,314,74.1,7,0,11,0.3,45,Jefferson,Lerma,494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vydra,1,1,19,274,7,33.3,69.4,112,0,55,21.2,0,0,1,0,56,Matej,Vydra,495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abraham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,54,Tammy,Abraham,496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nkoudou,0,1,4,4,0,14.3,19,0,0,17,3.3,0,0,0,0,48,Georges-Kévin,Nkoudou,497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arrizabalaga,0,0,129,2880,34,0.1,579.4,0,7,612,57.8,13,0,2,5.7,54,Kepa,Arrizabalaga,498
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kovacic,0,2,59,1501,18,426.1,268,273,2,292,97,8,0,1,0.7,57,Mateo,Kovacic,499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Traoré,1,1,40,830,11,246.6,209.8,263,2,165,71.8,1,0,1,0.3,51,Adama,Traoré,500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Filip,Benkovic,501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pérez,2,0,24,436,12,86.8,96,112,3,94,29.4,0,0,0,0.1,62,Lucas,Pérez,502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montoya,0,1,42,1980,35,276.1,418.8,58,1,333,75.4,3,0,4,0.2,43,Martín,Montoya,503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camarasa,5,3,93,2218,49,694.8,475.8,350,5,353,152.2,7,0,5,2.4,45,Víctor,Camarasa,504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ayew,1,2,40,1087,12,169.5,130.8,369,2,98,66.8,5,0,3,0.2,57,Jordan,Ayew,505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mina,1,0,35,801,11,37.2,185.6,59,2,166,28.1,3,0,3,0.5,54,Yerry,Mina,506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anício Caldeira Duarte,1,4,75,1716,16,475.9,314.8,277,5,258,106.8,10,0,5,0.2,59,Bernard,Anício Caldeira Duarte,507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tavares Gomes,1,2,61,1862,25,141.5,253.4,186,2,253,58.1,9,0,7,0.2,54,André Filipe,Tavares Gomes,508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rico,0,0,58,2160,51,20.3,676.6,0,3,404,69.7,2,0,0,0.4,44,Sergio,Rico,509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bryan,0,1,30,1894,49,290,389.6,168,1,304,84.8,2,0,4,0.1,48,Joe,Bryan,510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fosu-Mensah,0,0,7,726,18,89.5,122.4,28,0,92,23.9,0,0,3,0.3,45,Timothy,Fosu-Mensah,511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zambo Anguissa,0,0,24,1069,28,97.6,215.8,97,0,163,41,0,1,1,0.1,44,André-Frank,Zambo Anguissa,512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vietto,1,4,47,980,21,306.8,206.2,346,4,171,85.6,1,0,1,0.4,53,Luciano,Vietto,513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbenza,0,1,25,631,16,84.2,62,134,0,85,27.7,0,0,1,0,59,Isaac,Mbenza,514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Söyüncü,0,0,9,371,4,6.8,76.6,22,0,48,10.6,0,0,1,0,48,Çaglar,Söyüncü,515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernández,0,2,43,1350,23,52.8,318.4,68,5,250,44,3,0,2,0.2,44,Federico,Fernández,516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quina,1,0,17,334,5,40.2,69,22,2,68,13.1,0,0,0,0.1,44,Domingos,Quina,517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sánchez,0,0,7,217,4,27.7,20.2,24,0,37,7.2,0,0,0,0.1,43,Carlos,Sánchez,518
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dendoncker,1,0,31,998,14,78.3,247.2,153,1,134,47.9,2,0,1,0.6,43,Leander,Dendoncker,519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Lee,Grant,520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cissé,0,0,4,86,4,2.1,11.6,0,0,16,1.4,0,0,0,0.1,43,Ibrahima,Cissé,521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stankovic,1,0,21,464,13,27.3,117,79,2,98,22.3,2,0,2,3.1,39,Jon Gorenc,Stankovic,522
